代码,名称,交易日期,前收盘价,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅(%),已计息天数,应计利息,剩余期限(年),当期收益率(%),纯债到期收益率(%),纯债价值,纯债溢价,纯债溢价率(%),转股价格,转股比例,转换价值,转股溢价,转股溢价率(%),转股市盈率,转股市净率,套利空间,平价/底价,期限(年),发行日期,票面利率/发行参考利率(%),交易市场,债券类型
113676.SH,荣23转债,2023-09-13,100.0,130.0,157.3,130.0,131.212,31.212,31.212,27,0.014794520548,5.92896174863388,0.1524250830716703,-1.5577,83.48315901,47.72884099,57.17181950946875,15.74,6.353240152477763,96.50571791613723,34.70628208386277,35.96292824226465,13.4215,2.0911,-34.70628208386277,115.5990250735209,6,2023-08-18,0.2,上交所,可转债
111013.SH,新港转债,2023-09-13,179.116,178.22,196.762,177.15,185.979,6.863,3.831595167377565,190,0.156164383562,5.483606557377049,0.1613085348345781,-7.7275,86.59946818,99.37953182,114.7576698894226,9.03,11.07419712070875,101.7718715393134,84.2071284606866,82.74106311207835,40.8674,3.344,-84.2071284606866,117.5202038513413,6,2023-03-08,0.3,上交所,可转债
123173.SZ,恒锋转债,2023-09-13,139.6,146.0,149.49,141.7,143.5,3.9,2.793696275071633,258,0.353424657534,5.295890410958904,0.3484320557491289,-3.1602,70.62438312,72.87561688,103.1876154672741,13.81,7.24112961622013,112.8167994207096,30.68320057929037,27.19736842105263,460.7634,4.7067,-30.68320057929037,159.7419962295731,6,2022-12-30,0.5,深交所,可转债
123207.SZ,冠中转债,2023-09-13,129.618,129.362,138.556,128.8,132.299,2.681,2.068385563733432,55,0.060273972603,5.852459016393443,0.3023454447879425,-1.5276,66.13334426,66.16565574,100.048858076605,16.56,6.038647342995169,101.6304347826087,30.6685652173913,30.17655614973262,47.8753,2.7429,-30.6685652173913,153.6750272042098,6,2023-07-21,0.4,深交所,可转债
110060.SH,天路转债,2023-09-13,128.46,128.495,132.589,128.286,129.607,1.147,0.892884944729877,321,1.319178082192,2.123287671232877,1.157344896494788,-6.2515,106.32537905,23.28162095,21.89657930967893,4.17,23.98081534772182,112.2302158273381,17.37678417266187,15.48316025641026,-11.904,1.5543,-17.37678417266187,105.553553469639,6,2019-10-25,0.4,上交所,可转债
113532.SH,海环转债,2023-09-13,112.679,115.0,117.1,113.111,113.635,0.956,0.8484278348228153,165,0.813698630137,1.551912568306011,1.584019008228099,-2.2107,105.4248243,8.2101757,7.787706315390084,7.26,13.77410468319559,93.38842975206612,20.24657024793389,21.67995575221239,19.8599,1.4243,-20.24657024793389,88.58295982198389,6,2019-04-02,0.4,上交所,可转债
118037.SH,上声转债,2023-09-13,177.542,177.32,184.5,177.017,178.865,1.323,0.7451757893906794,70,0.057534246575,5.811475409836065,0.1677242613143991,-7.2348,71.91228457,106.95271543,148.7266272647636,47.85,2.089864158829676,85.68443051201672,93.18056948798328,108.7485426829268,46.0593,5.6501,-93.18056948798328,119.1513119411619,6,2023-07-06,0.3,上交所,可转债
113610.SH,灵康转债,2023-09-13,107.168,107.29,108.665,107.061,107.826,0.658,0.613989250522544,287,0.786301369863,3.216438356164383,0.9274201027581473,3.4619,93.30961428,14.51638572,15.55722401385111,8.51,11.75088131609871,61.69212690951822,46.13387309048179,74.78081142857143,-27.1545,3.9133,-46.13387309048179,66.11550951694515,6,2020-12-01,0.4,上交所,可转债
110048.SH,福能转债,2023-09-13,166.246,166.886,173.44,163.775,167.203,0.957,0.5756529480408551,281,1.385753424658,1.232876712328767,1.076535708091362,-28.6477,107.21213572,59.99086428,55.95529263279935,5.57,17.95332136445243,149.7307001795332,17.47229982046679,11.66914988009592,11.3338,1.0614,-17.47229982046679,139.6583504040779,6,2018-12-07,0.4,上交所,可转债
113066.SH,平煤转债,2023-09-13,125.597,125.47,127.782,124.857,126.284,0.687,0.5469875872831358,182,0.099726027397,5.505464480874317,0.1583731905862976,-2.3166,94.03334424,32.25065576,34.29704220418567,9.06,11.03752759381898,111.8101545253863,14.47384547461369,12.94501875616979,5.2463,1.0762,-14.47384547461369,118.9047942823503,6,2023-03-16,0.2,上交所,可转债
